Brand,Name,Description,Price,Product URL,Image,Discount Percentage,Discount Description,Discount Amount,Country,Currency,Scraped at
Elgydium,Kids,dětská zubní pasta od 36. měsíce příchuť Fresh Strawberry 50 ml,90,https://www.notino.cz/elgydium/kids-detska-zubni-pasta-od-36-mesice/,https://cdn.notinoimg.com/list_2k//elgydium/3577056022227_01-o__220816.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Total Active Fresh,zubní pasta pro kompletní ochranu zubů 75 ml,76,https://www.notino.cz/colgate/total-active-fresh-zubni-pasta-pro-kompletni-ochranu-zubu/,https://cdn.notinoimg.com/list_2k//colgate/8718951226838_01-o__220801.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Toothpaste Good On Ya,zubní pasta bez fluoridu plnitelná,163,https://www.notino.cz/haan/toothpaste-good-on-ya-zubni-pasta-bez-fluoridu-plnitelna/,https://cdn.notinoimg.com/list_2k//haan/5060917120074_01-o__220405.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Apis Natural Cosmetics,Optima,zubní pasta s minerály z Mrtvého moře 100 ml,92,https://www.notino.cz/apis-natural-cosmetics/optima-zubni-pasta-s-mineraly-z-mrtveho-more/,https://cdn.notinoimg.com/list_2k//apis_natural_cosmetics/5901810041113_01-o__230906.jpg,20,s kódem beeweek,18.4,Czechia,czk,2024-05-23 17:54:03.358655
Chicco,Toothpaste Fruit Mix,dětská zubní pasta s fluoridem 1-5 y 50 ml,89,https://www.notino.cz/chicco/toothpaste-fruit-mix-detska-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//chicco/8058664138715_01__231124.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Elgydium,Sensitive,zubní pasta 75 ml,116,https://www.notino.cz/elgydium/sensitive-zubni-pasta/,https://cdn.notinoimg.com/list_2k//elgydium/elgsenw_ktps10__150504.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Beverly Hills Formula,Unicorn Sparkle 7+,zubní pasta pro děti 100 ml,164,https://www.notino.cz/beverly-hills-formula/unicorn-sparkle-7-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105004098_01-o__220912.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Brush Baby,Rocket,dětská zubní pasta borůvka 50 ml,107,https://www.notino.cz/brush-baby/rocket-detska-zubni-pasta-boruvka/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178102437_01-o__230613.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
BEN&ANNA,Toothpaste White,přírodní zubní pasta s fluoridem 75 ml,102,https://www.notino.cz/benanna/toothpaste-white-prirodni-zubni-pasta-s-fluoridem/,https://cdn.notinoimg.com/list_2k//benanna/4260491223029_01-o__230331.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
EP Line,Juventus,dárková sada,371,https://www.notino.cz/ep-line/juventus-darkova-sada/,https://cdn.notinoimg.com/list_2k//ep-line/8029241128917_01-o__211014.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvis,Sweet & Sour Rhubarb,zubní pasta příchuť Rhubarb 75 ml,183,https://www.notino.cz/marvis/marvis-sweet-sour-rhubarb-zubni-pasta/,https://cdn.notinoimg.com/list_2k//marvis/8004395111640_01-o__190911.jpg,15,na Marvis při nákupu 2 ks,27.45,Czechia,czk,2024-05-23 17:54:03.358655
Disney,Mickey Toothpaste,dětská zubní pasta 3 y+ 75 ml,75,https://www.notino.cz/disney/mickey-toothpaste-detska-zubni-pasta/,https://cdn.notinoimg.com/list_2k//disney/8056234640361_01-o__231108.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Denttabs,Natural Toothpaste Tablets without Fluoride,zubní pasta bez fluoridu v tabletách Mint 125 tbl,149,https://www.notino.cz/denttabs/natural-toothpaste-tablets-without-fluoride-zubni-pasta-bez-fluoridu-v-tabletach/,https://cdn.notinoimg.com/list_2k//denttabs/4260066813105_01-o__231115.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Gift Sets Great Joyful,dárková sada,729,https://www.notino.cz/haan/gift-sets-great-aquamarine-darkova-sada-hyva-meininki/,https://cdn.notinoimg.com/list_2k//haan/5060917123549_01-o__230619.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Brush Baby,Natural Strawberry,zubní pasta pro děti s jahodovou příchutí od 3let 50 ml,134,https://www.notino.cz/brush-baby/natural-strawberry-zubni-pasta-pro-deti-s-jahodovou-prichuti/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178102918_01-o__230613.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Yotuel,Classic,bělicí zubní pasta příchuť Mint 50 ml,278,https://www.notino.cz/yotuel/classic-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//yotuel/yotclsw_ktps10__150428.jpg,20,s kódem 20combi,55.6,Czechia,czk,2024-05-23 17:54:03.358655
Perl Weiss,White & Charcoal,bělicí zubní pasta 75 ml,149,https://www.notino.cz/perl-weiss/white-charcoal-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009154_01__240111.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Walmark,Santoin s účinkem při paradontóze,zubní pasta 100 ml,160,https://www.notino.cz/walmark/santoin-s-ucinkem-pri-paradontoze-zubni-pasta-pro-kadodenni-ustni-hygienu/,https://cdn.notinoimg.com/list_2k//walmark/8596024018081_01-o__220304.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Pearl,NanoCare,zubní pasta s nanočásticemi stříbra 100 g,144,https://www.notino.cz/white-pearl/nanocare-zubni-pasta/,https://cdn.notinoimg.com/list_2k//white-pearl/whpnanw_ktps10_01__150609.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
BlanX,Nordic White,bělicí zubní pasta s minerály 75 ml,99,https://www.notino.cz/blanx/nordic-white-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//blanx/8017331077825_01-o__220401.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Family Sensitive,zubní pasta pro citlivé zuby 75 ml,84,https://www.notino.cz/woom/family-sensitive-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//woom/8420075180377_01-o__220830.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvis,Flavour Collection,sada zubní péče,710,https://www.notino.cz/marvis/marvis-flavour-collection-kosmeticka-sada-iii/,https://cdn.notinoimg.com/list_2k//marvis/8004395111008_01-o__190904.jpg,15,na Marvis při nákupu 2 ks,106.5,Czechia,czk,2024-05-23 17:54:03.358655
White Pearl,CBD Charcoal Whitening,bělicí zubní pasta s aktivním uhlím s CBD 75 ml,195,https://www.notino.cz/white-pearl/cbd-charcoal-whitening-belici-zubni-pasta-s-aktivnim-uhlim-s-cbd/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069333336_01-o__230725.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Swissdent,Biocare Combo Pack,sada zubní péče,264,https://www.notino.cz/swissdent/biocare-combo-pack-sada-zubni-pece/,https://cdn.notinoimg.com/list_2k//swissdent/7640126890067_01-o__220829.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Black Lux,černá bělicí zubní pasta s bělicím účinkem 75 ml,366,https://www.notino.cz/curasept/black-lux-cerna-belici-zubni-pasta-s-belicim-ucinkem/,https://cdn.notinoimg.com/list_2k//curasept/8056746071998_01-o__220218.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Gift Sets The core four - Serenity,dárková sada,729,https://www.notino.cz/haan/gift-sets-the-core-four-serenity-darkova-sada/,https://cdn.notinoimg.com/list_2k//haan/5060917123532_01-o__230619.jpg,15,s kódem 15combi,109.35,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Certified Organic Whitening,bělicí zubní pasta 75 ml,129,https://www.notino.cz/ecodenta/certified-organic-anti-plaque-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001002162_01-o__210809.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvis,Creamy Matcha Tea,zubní pasta (limitovaná edice) 25 ml,0,https://www.notino.cz/marvis/creamy-matcha-tea-zubni-pastalimitovana-edice/,https://cdn.notinoimg.com/list_2k//marvis/8004395112357_01-o__230106.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Family Complex,zubní pasta 75 ml,79,https://www.notino.cz/woom/family-complex-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woom/8420075180360_01-o__220830.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lavera,Whitening,bělicí zubní pasta 75 ml,137,https://www.notino.cz/lavera/whitening-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//lavera/4021457629213_01-o__200129.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Vitis,Gingival Set,dárková sada,293,https://www.notino.cz/vitis/gingival-darkova-sada/,https://cdn.notinoimg.com/list_2k//vitis/2800010517943_01-o__220926.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Minions,Toothpaste,zubní pasta pro děti Mint 3y+ 75 ml,75,https://www.notino.cz/minions/toothpaste-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//minions/8032979437657_01-o__220902.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Woobamboo,Eco Toothpaste,zubní pasta Mint Chill 75 ml,65,https://www.notino.cz/woobamboo/eco-toothpaste-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woobamboo/860364000791_01-o__220727.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Max White Expert Micellar,bělicí zubní pasta 75 ml,147,https://www.notino.cz/colgate/max-white-expert-micellar-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//colgate/8718951411043_01-o__221125.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Certified Organic Charcoal whitening,bělicí zubní pasta s aktivním uhlím 75 ml,102,https://www.notino.cz/ecodenta/certified-organic-anti-plaque-belici-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001004333_01-o__210809.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Venira,Bělící zubní pasta Bělicí zubní pasta,pasta na zuby Mint 100 ml,339,https://www.notino.cz/venira/belici-zubni-pasta-belici-zubni-pasta-pasta-na-zuby/,https://cdn.notinoimg.com/list_2k//venira/8594198177108_01-o__240509.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Whitewash,Professional,bělicí zubní pasta s částečkami stříbra 125 ml,312,https://www.notino.cz/whitewash/professional-belici-zubni-pasta-s-casteckami-stribra/,https://cdn.notinoimg.com/list_2k//whitewash/5060249420002_01-o__151013.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Toothpaste Hyvä Meinink,bělicí zubní pasta s fluoridem s mátou peprnou,179,https://www.notino.cz/haan/toothpaste-hyva-meinink-belici-zubni-pasta-s-fluoridem-s-matou-peprnou/,https://cdn.notinoimg.com/list_2k//haan/5060669781042_01-o__230515.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Max White Optic,bělicí zubní pasta s okamžitým účinkem 75 ml,91,https://www.notino.cz/colgate/max-white-one-optic-belici-zubni-pasta-s-okamzitym-ucinkem/,https://cdn.notinoimg.com/list_2k//colgate/8714789928425_01-o__221128.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Blue M,Fluoride Free,zubní pasta bez fluoridu,65,https://www.notino.cz/blue-m/fluoride-free-zubni-pasta-bez-fluoridu/,https://cdn.notinoimg.com/list_2k//bluem/705105335056_01-o__211111.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Total Mouth Detox,sada pro bělení zubů,169,https://www.notino.cz/white-glo/total-mouth-detox-sada-pro-beleni-zubu/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001025_01-o__210524.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Denttabs,Brush Teeth Tablets Kids without Fluoride,zubní pasta bez fluoridu v tabletách pro děti Strawberry 125 tbl,134,https://www.notino.cz/denttabs/brush-teeth-tablets-kids-without-fluoride-zubni-pasta-bez-fluoridu-v-tabletach/,https://cdn.notinoimg.com/list_2k//denttabs/4260066813433_01-o__231115.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
BlanX,White Detox Coconut,bělicí zubní pasta s kokosovým olejem 75 ml,88,https://www.notino.cz/blanx/white-detox-coconut-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//blanx/8017331071540_01-o__210205.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Gift Sets Great Aquamarine,dárková sada,549,https://www.notino.cz/haan/gift-sets-great-aquamarine-darkova-sada-6877842/,https://cdn.notinoimg.com/list_2k//haan/5060917123525_01-o__230619.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
G.U.M,Hydral,zubní pasta 75 ml,195,https://www.notino.cz/gum/hydral-zubni-pasta/,https://cdn.notinoimg.com/list_2k//gum/gumhydu_ktps20__150309.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Vitis,Medium,zubní kartáček + mini zubní pasta,269,https://www.notino.cz/vitis/medium-zubni-kartacek-mini-zubni-pasta/,https://cdn.notinoimg.com/list_2k//vitis/8427426006591_01-o__230202.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Lacalut,Kids Caries and Sugar Acid Protection,dětská zubní pasta 2-6y 55 ml,85,https://www.notino.cz/lacalut/kids-caries-and-sugar-acid-protection-detska-zubni-pasta/,https://cdn.notinoimg.com/list_2k//lacalut/4016369542286_01-o__230908.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
BEN&ANNA,Toothpaste Coco Mania,přírodní zubní pasta 75 ml,100,https://www.notino.cz/benanna/toothpaste-coco-mania-prirodni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//benanna/4260491223043_01-o__230331.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
The Humble Co.,Natural Toothpaste Fresh Mint,přírodní zubní pasta,248,https://www.notino.cz/humble/natural-toothpaste-prirodni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//humble/7350075693205_01-o__210816.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Smokers Formula,sada zubní péče,144,https://www.notino.cz/white-glo/smokers-formula-kosmeticka-sada-i/,https://cdn.notinoimg.com/list_2k//white-glo/whgsmow_kset10_01__151016.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Coconut Oil Shine,bělicí pasta s kartáčkem Coconut and Mint Flavour 150 g,141,https://www.notino.cz/white-glo/coconut-oil-shine-belici-pasta-s-kartackem/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001131_01-o__211129.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Pearl,NanoCare Whitening,zubní pasta s nanočásticemi stříbra proti skvrnám na zubní sklovině 100 g,235,https://www.notino.cz/white-pearl/nanocare-whitening-zubni-pasta-s-nanocasticemi-stribra-proti-skvrnam-na-zubni-sklovine/,https://cdn.notinoimg.com/list_2k//white-pearl/whpnaww_ktps10_01__160520.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,EcoBio Dentifricio,přírodní zubní pasta bez fluoridu 75 ml,174,https://www.notino.cz/curasept/ecobio-dentifricio-prirodni-zubni-pasta-bez-fluoridu/,https://cdn.notinoimg.com/list_2k//curasept/8056746071547_01-o__220203.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
L.O.L. Surprise,Toothpaste,zubní pasta pro děti s jahodovou příchutí 75 ml,62,https://www.notino.cz/ep-line/lol-zubni-pasta-pro-deti-s-jahodovou-prichuti/,https://cdn.notinoimg.com/list_2k//ep-line/8412428014040_01-o__210413.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
The Humble Co.,Natural Toothpaste Charcoal,přírodní zubní pasta,181,https://www.notino.cz/humble/natural-toothpaste-charcoal-prirodni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//humble/7350075693212_01-o__210816.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Pink Elephant,Boys,dárková sada Teddy bear pro děti,150,https://www.notino.cz/pink-elephant/boys-darkova-sada-pro-deti-green/,https://cdn.notinoimg.com/list_2k//pink_elephant/8588006040418_01__211015.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Whitening & Tartar Control,bělicí pasta s kartáčkem Curcumin and Turmeric 150 g,156,https://www.notino.cz/white-glo/whitening-tartar-control-belici-pasta-s-kartackem/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001452_01-o__211129.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ecodenta,Green Multifunctional,zubní pasta s fluoridem pro kompletní ochranu zubů 100 ml,90,https://www.notino.cz/ecodenta/green-multifunctional-zubni-pasta-pro-kompletni-ochranu-zubu/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001335314_01-o__170112.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
G.U.M,Hydral,"hydratační gel na zuby, jazyk a dásně 50 ml",188,https://www.notino.cz/gum/hydral-hydratacni-gel-na-zuby-jazyk-a-dasne/,https://cdn.notinoimg.com/list_2k//gum/gumhydu_ktps10__150309.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Gift Sets Great Aquamarine,dárková sada (na cesty),971,https://www.notino.cz/haan/gift-sets-great-aquamarine-darkova-sada/,https://cdn.notinoimg.com/list_2k//haan/5060669780908_01-o__220819.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Blend-a-med,3D White Luxe Perfection Intense,zubní pasta 75 ml,90,https://www.notino.cz/blend-a-med/3d-white-luxe-perfection-intense-zubni-pasta/,https://cdn.notinoimg.com/list_2k//blend-a-med/8001841142814_01-o__220816.jpg,20,s kódem mix20,18.0,Czechia,czk,2024-05-23 17:54:03.358655
Sensodyne,Natural White,přírodní zubní pasta s fluoridem,122,https://www.notino.cz/sensodyne/natural-white-prirodni-zubni-pasta-s-fluoridem-5023268/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563121226_01-o__220601.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Max White Bye Bye Stains,zubní pasta 75 ml,98,https://www.notino.cz/colgate/max-white-bye-bye-stains-zubni-pasta/,https://cdn.notinoimg.com/list_2k//colgate/8718951610521_01-o__240404.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Truthpaste,Kids Sweet Orange,přírodní zubní pasta pro děti 100 ml,209,https://www.notino.cz/truthpaste/kids-sweet-orange-prirodni-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//truthpaste/5060655080043_01-o__231127.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Micellar,sada zubní péče,139,https://www.notino.cz/white-glo/micellar-sada-zubni-pece/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001391_01-o__230606.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Herbadent,Herbal Toothpaste Passionfruit,bylinná zubní pasta Passionfruit 75 g,153,https://www.notino.cz/herbadent/herbal-toothpaste-passionfruit-bylinna-zubni-pasta/,https://cdn.notinoimg.com/list_2k//herbadent/8594021372311_01-o__230131.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
HAAN,Gift Sets Great Coral,dárková sada,970,https://www.notino.cz/haan/gift-sets-great-coral-darkova-sada/,https://cdn.notinoimg.com/list_2k//haan/5060669781004_01-o__221122.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Family Whitening,bělicí zubní pasta 75 ml,90,https://www.notino.cz/woom/family-whitening-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//woom/8420075180346_01-o__220830.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Marvel,Spiderman Toothpaste,zubní pasta pro děti Mint 75 ml,72,https://www.notino.cz/marvel/spiderman-toothpaste-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//marvel/8032979436971_01__220725.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Ziaja,Baby,zubní gel pro děti 50 ml,37,https://www.notino.cz/ziaja/ziajka-zubni-gel-pro-deti/,https://cdn.notinoimg.com/list_2k//ziaja/5901887008392-o__160428.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
BEN&ANNA,Toothpaste Black,přírodní zubní pasta s aktivním uhlím 75 ml,102,https://www.notino.cz/benanna/toothpaste-black-prirodni-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//benanna/4260491223012_01-o__230331.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Blend-a-med,Lasting Freshness,osvěžující zubní pasta 75 ml,36,https://www.notino.cz/blend-a-med/lasting-freshness-osvezujici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//blend-a-med/8006540391365_01-o__220816.jpg,20,s kódem mix20,7.2,Czechia,czk,2024-05-23 17:54:03.358655
EP Line,Inter Oral Hygiene Gift Set,dárková sada (pro děti),287,https://www.notino.cz/ep-line/inter-oral-hygiene-gift-set-darkova-sadapro-deti/,https://cdn.notinoimg.com/list_2k//ep-line/8029241132006_01__231120.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Truthpaste,Charcoal,přírodní zubní pasta Fennel & Orange 100 ml,219,https://www.notino.cz/truthpaste/charcoal-prirodni-zubni-pasta/,https://cdn.notinoimg.com/list_2k//truthpaste/5060655080128_01-o__231127.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
WOOM,Natural+ Toothpaste,zubní pasta s mátou peprnou 75 ml,129,https://www.notino.cz/woom/natural-toothpaste-zubni-pasta-s-matou-peprnou/,https://cdn.notinoimg.com/list_2k//woom/8420075180339_01-o__220629.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Signal,White Now Sensitive,bělicí zubní pasta pro citlivé zuby 75 ml,97,https://www.notino.cz/signal/white-now-sensitive-belici-zubni-pasta-pro-citlive-zuby/,https://cdn.notinoimg.com/list_2k//signal/8720181196157_01-o__220128.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Signal,Kids,zubní pasta pro děti Strawberry 50 ml,69,https://www.notino.cz/signal/kids-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//signal/8712561103077_01-o__221115.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,ADS DNA 720,gelová zubní pasta 75 ml,169,https://www.notino.cz/curasept/ads-dna-720-gelova-zubni-pasta/,https://cdn.notinoimg.com/list_2k//curasept/8056746073411_01-o__240503.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Hemp Seed Oil,bělicí zubní pasta s kartáčkem 150 g,147,https://www.notino.cz/white-glo/hemp-seed-oil-belici-zubni-pasta-s-kartackem/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001711_01-o__211129.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Blend-a-med,Charcoal,zubní pasta s aktivním uhlím 75 ml,69,https://www.notino.cz/blend-a-med/charcoal-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//blend-a-med/8001841825519_01-o__220816.jpg,20,s kódem mix20,13.8,Czechia,czk,2024-05-23 17:54:03.358655
Brush Baby,Dinosaur,dětská zubní pasta od 36. měsíce 50 ml,105,https://www.notino.cz/brush-baby/dinosaur-detska-zubni-pasta-od-36-mesice/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178100464_01-o__230613.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,White Lux Toothpaste,bělicí zubní pasta s aktivním uhlím 75 ml,381,https://www.notino.cz/curasept/white-lux-belici-zubni-pasta-s-aktivnim-uhlim/,https://cdn.notinoimg.com/list_2k//curasept/8056746072001_01-o__220218.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Curasept,Black Lux Set,bělicí sada(na zuby),432,https://www.notino.cz/curasept/black-lux-set-belici-sada-na-zuby/,https://cdn.notinoimg.com/list_2k//curasept/8056746071486_01-o__220218.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Perl Weiss,Up White Advanced Whitening,bělicí zubní pasta 75 ml,149,https://www.notino.cz/perl-weiss/up-white-advanced-whitening-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009512_01__240304.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Tołpa,Kids,zubní pasta pro děti 50 ml,30,https://www.notino.cz/tolpa/kids-zubni-pasta-pro-deti/,https://cdn.notinoimg.com/list_2k//tolpa/5902719419256_01-o__210414.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Night & Day,sada zubní péče,134,https://www.notino.cz/white-glo/night-day-kosmeticka-sada-i/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000226_01-o__220624.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
White Glo,Instant White,sada zubní péče,140,https://www.notino.cz/white-glo/instant-white-sada-zubni-pece/,https://cdn.notinoimg.com/list_2k//white-glo/93198714001407_01-o__220818.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
MEDIBLANC,KIDS Orange,dětská zubní pasta Orange 50 ml,175,https://www.notino.cz/mediblanc/kids-orange-detska-zubni-pasta-2186097/,https://cdn.notinoimg.com/list_2k//mediblanc/8059300533130_01-o__220114.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Colgate,Total Whitening XL,bělicí zubní pasta 125 ml,110,https://www.notino.cz/colgate/total-whitening-xl-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//colgate/8714789710358_01-o__240404.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Blue M,Daily Care Essentials,dárková sada (na zuby),769,https://www.notino.cz/blue-m/daily-care-essentials-darkova-sadana-zuby/,https://cdn.notinoimg.com/list_2k//bluem/787790838036_01-o__211217.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Perl Weiss,Up White Supreme Whitening,bělicí zubní pasta 75 ml,149,https://www.notino.cz/perl-weiss/up-white-supreme-whitening-belici-zubni-pasta/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009482_01__240304.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
Blend-a-med,Complete 7 + White,zubní pasta pro kompletní ochranu zubů 100 ml,59,https://www.notino.cz/blend-a-med/complete-7-white-zubni-pasta-pro-kompletni-ochranu-zubu/,https://cdn.notinoimg.com/list_2k//blend-a-med/blecpww_ktps10_01__150925.jpg,20,s kódem mix20,11.8,Czechia,czk,2024-05-23 17:54:03.358655
Swissdent,Travel Set Crystal,cestovní sada (na zuby),253,https://www.notino.cz/swissdent/travel-set-crystal-cestovni-sadana-zuby/,https://cdn.notinoimg.com/list_2k//swissdent/2800011968591_01-o__230711.jpg,0,,0.0,Czechia,czk,2024-05-23 17:54:03.358655
